Formality,Location,Frequency,Speed,Correlation,Lane Alignment,Headway Time,Protocol,Plausibility,Consistency,Label
13.105528064046004,1.0,3.402801801805028,89.69261798360863,2.0,1.8759892964418605,0.7253403847280815,20.01994603071598,276.8466952635016,0.0,0
7.132898987671625,1.0,6.765292814661292,37.095951052290246,2.0,1.3879730260447816,0.6171010896269774,121.41204916570443,198.87667113021237,1.0,0
14.351053634636427,1.0,4.788554960316703,37.44176282562605,2.0,3.351477030858576,0.021141694105347116,94.0519381056161,189.03156008383374,0.0,1
8.508357550929645,3.0,2.5142698706506335,60.84492797357932,1.0,2.9537760851172865,1.3956331508824524,121.17495589848362,161.4332171642516,3.0,1
12.526700302137339,1.0,3.134187464852325,56.50567565362559,0.0,1.288709945701095,0.8305759399362438,89.72208326752019,62.97167428303416,1.0,0
8.468000812893303,0.0,19.068868208160396,5.099475082428442,0.0,3.0925408964413403,0.22909795942004393,86.74949968719369,66.91133244982957,0.0,0
7.347618454774289,3.0,7.344825551489309,21.557116325436127,0.0,2.111332051098124,0.06123016598168751,53.94207347343314,170.84087520303865,1.0,0
6.457361208820924,1.0,2.3305405480329178,41.256344996892324,1.0,1.7232969422538527,0.24128614853880356,5.268809760386317,56.748851517382015,3.0,0
4.428186216717537,1.0,6.403299628168036,100.74162882319884,3.0,1.994887799766688,0.08830546607254375,93.20669930308992,157.0836758327198,3.0,0
1.3421503724046964,1.0,17.543856304810134,64.03449353424594,1.0,1.3034168223043836,0.88834108626425,72.80835828331686,2.736163671413303,2.0,0
9.319528983193592,3.0,2.1314283964790803,56.089613737580535,1.0,1.5364431045878983,0.21188282466104696,143.14056851205888,239.33790911479534,3.0,1
10.605991629298504,1.0,2.6827300649555825,37.68911776269926,3.0,1.9508860180365066,0.6307326829648325,30.792261365695595,125.09169916326279,0.0,0
2.059364999142069,1.0,9.005944060364046,50.237410653285124,1.0,1.8639057124380838,0.17799996952419492,80.93111754485004,243.86117461264394,0.0,0
8.117871224906704,0.0,3.0976289558149164,94.06413701784325,1.0,1.8655378924107744,1.390056278186462,119.89882468286453,19.697067190804386,1.0,0
5.059993835057669,1.0,8.184299298787925,88.64125290637763,1.0,3.1589250839360283,1.1987495862075854,97.87318929547064,191.4494739763842,1.0,0
11.045864234733813,1.0,0.3765650533703342,50.92912041089387,1.0,1.692024099606193,0.6549752340040849,142.68348339306652,154.15419085013235,3.0,0
8.952611967406261,1.0,7.847704347404887,63.13502212845954,0.0,3.982027480756064,1.7329590690093266,132.2881332376099,56.15148394040992,1.0,0
3.6347383112638827,0.0,3.5382173565016846,16.145796621746314,2.0,3.7494535117419874,0.7209607680475183,143.06035243689473,25.859391091540314,2.0,1
1.4098840339777312,0.0,2.9951371901831303,105.88467812914537,0.0,1.2590147355058925,1.2745578147542802,79.37393437558953,68.47294456032513,0.0,0
6.727397952095451,2.0,2.68210070532607,39.13452123526692,2.0,1.3912044663899539,0.06663942141922781,86.95942151453613,53.06833009379165,0.0,0
10.54103905382718,1.0,0.45090903100602997,84.75534394437088,3.0,1.8913046206243913,0.7786007062804625,71.86311938995598,214.37807316794283,1.0,0
1.217330066237988,1.0,19.907893845963194,105.1785722381598,3.0,1.0219011774092834,0.09128926738838902,108.40127915807682,240.05981397988143,3.0,1
8.450997134417626,1.0,14.065657268620749,23.07413999372796,1.0,1.2074678583866152,0.7564911170581952,74.84657040471821,131.11702038128448,0.0,0
7.72432487361176,2.0,2.1750461593867203,11.781746795060426,1.0,2.184147851733723,0.7528617642078689,104.55796907073744,169.29132985942587,0.0,0
8.093838848019095,0.0,2.3880893477231653,85.18830659876727,1.0,1.3433092504790898,1.1370816412807214,66.37401225775568,156.68938078502237,0.0,0
7.080799285961864,0.0,14.592205415802367,55.707460722855394,0.0,1.3150083459415058,0.49896813578033405,101.23236884165223,72.17482880577056,2.0,0
12.449780053047672,0.0,13.745607582246475,78.8970480137086,1.0,3.2374495364682288,0.7223064884374637,140.2357710822693,51.14832375850924,1.0,0
15.550843817025845,0.0,5.704777625021514,87.82382242643172,0.0,3.577620173800965,0.662033673407065,3.7845093947086426,69.16343802906471,3.0,0
10.418529088752008,1.0,3.4055513285466317,78.73099352700866,2.0,3.497809964210077,0.7198782287366761,93.11419249616628,87.76919177643941,1.0,0
6.177375370394401,1.0,17.038714466062356,85.81461407806164,2.0,1.201826035320352,0.5333865837375869,75.98327991736562,30.020123328109797,3.0,0
14.437786574822884,2.0,4.376387552760739,106.65836413462421,0.0,3.3008875026292053,0.7039879204884849,106.55165556631582,83.47058273154417,3.0,1
14.053750043643737,1.0,18.73113509874437,84.36482920811868,0.0,2.108980269126234,0.408044621044397,121.17359332725005,167.32283114752482,2.0,1
12.153331492613967,0.0,17.009489087106303,61.79742622916443,3.0,2.596933556539151,1.4036815757234082,2.883804825171767,59.23913212030785,3.0,1
10.77755612883093,3.0,11.817633974844984,80.21049730191132,2.0,1.2740387193872889,0.3952246462654712,42.90490432804097,160.12039334082078,2.0,1
16.837501128034198,1.0,5.302044743848312,84.94892807557888,1.0,3.2657745949394914,0.22113093445426754,78.14824912972729,279.5150285126829,1.0,0
7.289073506121365,1.0,5.263705540086576,93.96667320440979,1.0,3.625581730725337,0.449416935100339,31.714523662156164,247.68207107311957,3.0,0
4.818292482759784,1.0,8.57551184584987,66.13947183798024,1.0,2.8085331426858344,0.34708375781439765,140.85605309982174,256.2176822035489,1.0,0
13.372887848616829,3.0,0.9787733225452837,84.28688739248977,0.0,3.346561708622046,0.06781085403134615,15.557007169008868,165.43937636557035,3.0,1
10.137072693318842,0.0,3.757299040213806,32.2566630256995,3.0,1.145946983674988,1.3703896236675293,69.72767102675218,182.0225317938706,1.0,0
16.27441963683626,3.0,0.17125664931847906,53.48223194696493,1.0,1.8991344890301338,0.31449779307429654,18.973660007641016,224.61455471858258,0.0,0
9.859979807850781,1.0,3.925663729488023,70.40322671018683,0.0,1.9809840234417604,0.8231439461291861,78.2939203348486,79.76034149975551,1.0,0
15.123447660025317,1.0,0.29419806303220764,69.04820359077519,0.0,1.8730533909661418,0.1205812090440473,149.91583993468362,193.48235260249217,3.0,1
5.028408024749674,2.0,15.94330412718352,78.89167058698604,0.0,3.2389942034685006,1.439319292449393,92.05116940627461,146.47862823767207,2.0,1
7.3972074694816605,1.0,1.2729563422890928,65.30243573285556,3.0,2.9766049270345785,1.5049061103532564,130.79124795339848,272.5276935007202,1.0,1
3.1174872502801523,3.0,5.608706768514486,67.86476633827914,0.0,1.8118969194470496,0.4182406361936422,32.95180377898673,222.949894682175,1.0,0
7.3059069043341776,1.0,7.7713670983044825,55.090591877740536,0.0,1.9333945518200444,0.8427069781703174,31.29684467022239,52.12586970027633,0.0,0
6.594478364465357,0.0,8.3882155775232,50.63671040643286,1.0,1.7221965655817582,0.7131618465678774,113.60731250372889,180.87478531369658,0.0,0
9.304510770114769,2.0,11.761159240620067,83.4417337279549,1.0,1.560269221473317,0.5144313978642837,63.073968544793466,294.4501572065144,1.0,0
8.404463339125927,0.0,7.315050458421045,59.407278065327645,1.0,2.071468206048785,1.927765166690874,86.72582668206894,187.95304825503953,0.0,0
18.04798741698665,3.0,5.539087185478067,23.366381025078947,0.0,1.6691554407902467,0.20964604787514607,52.57440012152196,197.7679030900868,2.0,1
18.352163561071833,2.0,3.5402001097502653,89.02271983278288,1.0,2.8232192677611376,0.4466325889378224,101.0306116385447,21.933086244146864,1.0,1
4.906926159008922,1.0,13.511117364902292,25.033486478661302,3.0,1.2671114852435728,0.36686136189328217,94.65369535047594,144.26621323453685,3.0,0
19.994179803686116,1.0,4.541474678331623,62.54985655202097,1.0,2.319124112758548,1.554260718133559,87.1445892054355,141.08207797837633,3.0,0
5.160011277038436,0.0,5.764601008312695,100.49745576055346,1.0,2.9357729088773006,1.0739855901372692,6.426322686491305,141.8631259946867,1.0,0
8.790978044315699,2.0,10.00991752688942,60.27770705572207,1.0,3.474900369569593,1.5665725650984967,63.86190378499846,57.22748998129073,0.0,0
11.90538924734684,1.0,2.2509563457806343,83.62750882646365,3.0,1.2850177489648338,0.7583966851435405,112.93223386589432,170.47095199031787,3.0,0
9.44194705110449,2.0,6.0339990136370485,46.81607777399382,2.0,1.0461943416115012,0.4401797152002771,43.90846437925791,185.70674588928492,2.0,0
2.788159898039353,1.0,7.064317211363146,81.69902796597627,3.0,2.986552549061223,0.41728365721016775,131.27647955141765,103.68773683380752,1.0,0
5.666045897711427,0.0,7.879843907180256,64.39466529999083,0.0,1.9758048805729698,0.6748609205109949,138.39097407286968,264.0143250548484,1.0,0
7.706584257160838,1.0,2.0502471306732177,68.98675940988987,1.0,1.4355941808891086,0.17808910035561518,83.55608197892917,34.794434551100565,0.0,0
5.377535997729586,1.0,3.048392115936486,18.134249133499132,2.0,1.7418862377699593,1.9127711818481734,21.82375073601948,21.669337071114622,2.0,1
7.49210210689528,0.0,8.491714577661252,86.321011546106,2.0,1.2405956303969035,0.2347691948267009,29.710281086290617,280.88946389149044,1.0,0
14.721746100636258,3.0,1.3364479490342376,69.37039736323831,1.0,2.574810032157892,0.3604517625017204,116.47775015844755,64.05389716622335,3.0,1
3.6348657767424988,1.0,9.753167979921301,86.97258044873423,1.0,1.2012484928740568,0.4297110578654684,99.07174248820168,94.23622686490673,1.0,0
14.036136201593758,0.0,1.163987299087141,105.61778851978201,2.0,1.0910879044969686,1.6202341544263434,91.9244981265172,142.54921915782535,1.0,0
2.9236861612839866,1.0,7.669347347083429,41.6004417641806,0.0,3.778188352478594,0.2117379989979448,110.98893826322836,59.38001762228735,3.0,1
8.821448682316596,0.0,5.534788107198619,83.61436962894692,1.0,1.011400855795849,1.1623341611210092,147.12060484732893,215.65328117997228,3.0,0
7.6403055796409145,0.0,6.587056731182532,63.495189275078374,0.0,2.177283471811536,0.5572508763192903,121.04509774191219,160.73445875969435,0.0,0
7.954306219542158,1.0,8.334981982894806,100.135170005329,3.0,2.6545602128819143,0.6972491185848595,48.95722437855744,151.62890542905635,3.0,0
13.143793107466248,1.0,9.608845180841566,8.356585091337898,1.0,1.5764276322769502,0.17121935332967977,5.209827119227976,178.51265078462978,1.0,0
8.839437650292059,0.0,5.652911725715093,76.03801889456169,0.0,2.878284209722577,0.7910921709006196,9.737082397793076,217.38417314538475,2.0,0
9.069363321801744,3.0,7.835658656532904,92.84767873974232,1.0,3.4568157829255384,1.4540335630471237,86.19004984213393,73.48014797343244,0.0,0
5.191582624542205,0.0,7.757267371192464,75.12590593341078,3.0,2.354492890455585,0.16664526968997354,114.06628349367443,174.6263749125241,1.0,0
16.40171901593837,1.0,3.3164286624432813,54.53914626282925,3.0,2.1463114252627493,0.1524361034046744,85.81231869336426,93.706044395523,1.0,0
15.830876896616104,2.0,5.914152734846181,76.63496961969125,0.0,1.2507852965578325,1.5004174239402133,9.79643270264877,209.1370620323744,1.0,0
17.04073605051546,1.0,1.2113919241832227,55.33204228778629,0.0,3.594989854180448,1.1350595421969598,115.41470800763528,179.3743472778477,2.0,1
7.28174326179908,3.0,12.749640350090683,107.17161708691076,1.0,3.8317219262120883,0.6423870847067712,6.131282156965156,177.73516477678302,0.0,0
18.549760615343313,1.0,1.8235728722842892,75.7093327920511,3.0,1.9705499652713283,0.7688341816880596,106.47986918990252,54.84932631545911,3.0,0
9.42300849948314,3.0,1.396989219809699,25.858392606692245,2.0,1.8697405958904816,0.4103197290051212,31.766769270504547,79.05283143229653,3.0,0
6.626377687142374,1.0,1.034442918488668,65.70364734599939,0.0,1.1666222365573544,0.1906344484286507,100.20510445594539,219.5685541753241,1.0,0
15.106746149190952,0.0,2.697603179395491,40.39502011291916,0.0,3.956986600441291,0.5356442815291151,118.24460633322215,27.539479346012612,1.0,1
19.54693447420538,0.0,3.4868634752878407,16.943224937469616,0.0,2.0782439043382186,0.9368870735353665,98.08137889740021,172.07192082818892,0.0,0
17.220046025872634,0.0,3.360967825954525,47.199237155090124,3.0,1.9293443121672753,1.241745456511912,89.66500091246573,66.54994836965689,2.0,1
9.023724717126875,1.0,3.9099863542973234,55.061405846856374,3.0,3.369814568943661,1.7716874575584953,60.958995191970374,260.13143024314434,1.0,0
8.562281912342822,1.0,7.317537374388147,15.125786319612109,0.0,3.552599665368494,0.01610065752683324,79.23933514528176,268.1426419934727,1.0,0
14.784926697113425,1.0,1.6258186808907378,83.70448264451964,2.0,1.943248408093358,0.7941414819921927,6.49168575141572,71.59671075043309,1.0,0
6.857905206733244,0.0,7.987237060824476,88.25079236911583,1.0,2.530955190482112,0.8532206952355854,36.55808090923546,121.77294533858999,0.0,0
2.9922681319635775,1.0,1.2981563403496148,0.04605101599517658,3.0,2.408414880985146,0.5422797679369259,47.0003609493863,94.77554849623954,3.0,0
6.298184496754792,1.0,0.9417227684717631,53.0198894179956,3.0,1.5827975089294768,0.353381477202742,133.4064685221471,12.849541184473196,0.0,0
16.589947996589984,3.0,9.1167687276882,90.9009918319596,1.0,2.4081934891166075,1.4091019182209596,4.092225965329197,108.29657716206643,1.0,1
15.660519906638498,0.0,19.028827197173577,106.82859790082634,1.0,1.3993099739738233,1.1709994115239624,17.504353624785576,275.5857730927563,1.0,1
18.275953708100637,3.0,16.220002155720476,58.85396072410151,3.0,2.375320808963275,0.31283379308873877,15.6908642856345,145.0392716264804,1.0,1
7.330927221996211,2.0,1.5002090077086905,106.92324310472787,1.0,1.36060103410799,1.8659178057806094,39.06147988918533,149.3136100687874,3.0,0
4.526398877135634,2.0,7.005414965075722,77.26614335079925,3.0,1.9153380425194202,0.05753546962907717,106.92944573539867,58.5357778253965,3.0,1
6.231912052890213,1.0,8.080662731993414,58.978702754560615,2.0,1.0866369702646863,0.48095441329769956,21.32341849788566,252.36567176417594,1.0,0
5.96471965564445,0.0,1.4148465334151052,7.728559997011404,2.0,1.2654358255874785,0.5065036691063912,56.684633528935066,172.0551090907965,0.0,0
8.381590560144744,0.0,0.7485071513931252,61.163202850301346,0.0,3.0859366069622087,0.4873025769294699,96.66815338194303,286.17532021304766,3.0,0
6.778186266132523,0.0,14.272706779103844,65.4462011700804,1.0,1.267387573611546,0.11445654393480774,27.818902341686282,87.38164426356781,3.0,0
12.015364397174764,0.0,3.3274385978866574,52.20555233656265,3.0,1.7232755703192768,0.7939795139165448,92.17419935527005,115.66517098538421,0.0,0
6.794863401386553,1.0,3.7769142997181784,90.23365310047672,0.0,1.9190069159787804,0.7242075965217831,57.43096167897609,32.66722005661884,1.0,0
1.2102701595651377,0.0,7.040366211365007,86.26108773433918,1.0,1.3313870418126617,0.9046657826679072,55.575356009411514,116.68725303616185,0.0,0
8.674238573106294,2.0,3.952474486537841,54.70688824302315,1.0,1.3062975033889894,0.287082236135669,42.44887937586713,106.20917018002424,3.0,0
6.0634683956094015,2.0,3.857272014471731,106.51607282474747,3.0,1.1790544319784346,0.8423290361620046,6.718807204049605,237.7282326759875,1.0,0
17.441557771494352,1.0,4.533334336719925,67.2837057983502,1.0,1.8403012084372312,0.7787192259154269,93.16404068230247,69.6947959617996,1.0,0
8.338525198837285,1.0,2.442104531661442,102.80789874144841,1.0,2.0486214539391314,0.9355039364148565,92.1379658473485,191.6993655686518,3.0,0
7.756333723898144,3.0,2.530245679012535,51.33589586486415,3.0,1.0759804969480777,0.34488612715073375,27.37636571397742,190.4895757112405,3.0,0
6.613306551651962,3.0,19.327671186836163,1.665794397987801,0.0,3.588790721854391,0.302193075843065,66.16040529078148,87.15583525095565,0.0,0
14.879096483551736,0.0,1.2247759178450237,88.87710682924273,2.0,1.1813165046671095,0.6414522256017512,53.75525323363887,192.13787270194237,0.0,0
5.072610895552107,2.0,9.770036704640352,76.69801033192722,1.0,2.489128740104032,0.7025783573092077,95.20834033676061,264.3713831413273,0.0,0
12.706612523516984,2.0,5.7447572541322405,10.177115191188665,2.0,2.6080374376653968,0.6934737402155386,112.4856864058156,2.7641837245486607,1.0,1
1.57882388819989,2.0,1.584315921391735,36.35342822538934,2.0,1.181714932582215,0.4299110566319664,21.997325737056684,13.207629549542512,2.0,1
6.705900038551379,3.0,18.361287687448502,13.207216479048558,1.0,1.1722340997361722,0.9429341519771275,111.6529795284601,102.4877962530554,1.0,0
1.4118710928830454,2.0,8.202070825934582,85.66551288339512,1.0,1.8757609228822472,0.9251502027893046,38.95747104298618,212.5130798300367,1.0,0
9.051420722156797,0.0,7.821409241124612,78.98403720100784,1.0,1.8066913424893885,1.0611191217330376,111.31946440369406,191.30051358960748,2.0,0
3.377302338746798,1.0,13.358143342484045,37.82481260028026,2.0,1.8227535372272703,0.42972277904270434,107.2473639577751,154.37234722506042,3.0,1
11.998710801645235,3.0,5.4250814675413555,1.8929750100980702,3.0,2.3243481697117074,1.3274971400541602,60.94672500830287,52.950135480554785,1.0,1
8.48706434920258,2.0,3.704930714947567,66.11473486367586,1.0,1.015796619164516,0.833252589280387,120.98431014973644,159.02730259155598,1.0,0
17.313596579462065,1.0,16.519152035977065,93.06266109008541,1.0,2.1608547879701083,0.35389645353584154,86.75918556741371,13.501562163244643,0.0,1
5.131597543455304,3.0,1.6521241754547127,66.71436148456911,2.0,1.4357705084698402,0.3308081066421586,19.29997624702348,109.75466503230243,0.0,0
8.072227926606123,0.0,1.618565492075239,27.34358295327715,1.0,2.7428192809147176,1.2019151356407476,97.43503779991153,176.74247609697284,0.0,0
7.362044531802084,2.0,4.063430468243336,108.90199605958568,0.0,1.670432493528363,0.07149186499952052,8.480519715610534,175.0594428031655,1.0,0
7.654719005044568,3.0,2.962773995587278,61.72869053966441,1.0,1.7969819236966669,0.6097157460493292,122.22474133371288,74.63717119260542,1.0,0
9.140905399852262,1.0,19.484818737839788,68.46343077324417,3.0,1.010853868804454,0.6985044972584423,80.16415322050625,49.39650468145094,1.0,0
11.779592155074454,3.0,16.9973166653181,65.42092022925755,1.0,1.7386671439887407,0.6846278116848229,47.43320685374748,4.945523326349932,1.0,0
18.69520619437673,0.0,7.341762060046202,21.508869396506842,1.0,1.9821640469126713,0.4144663996441861,63.53094624371847,62.50912560606869,1.0,0
8.890739633477377,2.0,7.713842024757988,81.32962263440929,0.0,1.547517090430639,0.039323605411041525,132.01427152555132,163.0461774378304,3.0,0
9.689765604724673,3.0,8.353505800381797,88.89718644813058,2.0,2.3631269330126146,1.472634945657385,31.709424855091328,55.15415469949865,0.0,0
3.024559012390379,1.0,19.095485109043928,67.77161765676304,1.0,1.811142204341608,0.20866018761705785,122.20822903660961,139.40764224265837,3.0,0
6.837412771249722,3.0,2.2525934961822482,106.19965805485877,2.0,2.2864886560004414,1.684215609657708,99.36874791994306,152.30743480707167,3.0,1
12.284500628971712,1.0,14.145278004415827,79.0217751871818,1.0,1.9264002310564958,0.013389219059602598,68.6750034104671,129.93357312762535,0.0,0
9.47528493983721,1.0,9.2001720429549,103.64467070139109,2.0,1.3266208518288007,0.3194843343591404,82.177342056618,42.674623674539355,1.0,0
12.554390445969922,0.0,6.622026610165749,38.11298315383376,0.0,1.9777230451282768,0.4696205385913533,18.79433516611051,50.33205951367413,1.0,0
13.939103524857089,3.0,7.482600178011744,86.04644725459411,0.0,1.2052798025587008,0.9283934180125228,74.7003159322711,62.743161226897364,0.0,0
5.393998221091325,1.0,4.053045772312748,89.82085088911374,2.0,3.35238073351192,0.429219159670042,88.30374389126531,142.77583004694026,2.0,0
2.694838227570269,0.0,1.5344775239120145,32.24797745758914,2.0,2.193824076498255,1.5161234364314673,32.29070025892196,65.68628429551467,0.0,0
19.26943141675414,1.0,9.583186900466192,8.427867234268536,1.0,1.9061651150522236,0.3782976732793115,21.862641323277412,168.29640837350408,3.0,0
2.343212888970922,1.0,12.39040772149492,75.48837529914381,1.0,3.1442877263912186,1.2634635848023845,83.8282725704802,275.8844291020961,0.0,0
5.113938031332651,1.0,8.787250884813155,95.7453130241784,2.0,2.399402872432152,0.9401250475309244,134.14187045476126,140.9410293948021,2.0,1
8.11389465470775,1.0,5.850960487985939,87.67825420207438,1.0,1.6289334465053558,0.4416650951113246,55.18226573569762,60.758286955939596,1.0,0
13.625489815317227,3.0,3.641000131620504,75.43698104503746,2.0,1.749069260143246,0.5328980863505193,138.2467122215333,50.97683379031024,1.0,0
17.095900650235716,3.0,11.112513238379385,84.8067986858444,3.0,3.4881069087470227,0.17989369880831033,99.95781201760737,62.09658276252471,1.0,1
15.347613977417375,0.0,10.952239865022417,85.93769548322337,3.0,3.9883649485626824,0.7202032245501194,107.4456111103996,276.37580030763695,0.0,1
12.943537514171798,0.0,18.738893256790703,86.9951598023114,0.0,3.2929351197122108,0.330687914124873,105.62105448918263,97.04122216377581,1.0,0
5.988392783130633,0.0,8.282433485901425,21.38058582817624,3.0,1.8341882568156218,0.2130789899805837,23.10545642129443,66.8689931164307,2.0,0
5.167042124828979,1.0,10.76408516875926,58.2785686193139,1.0,1.8499561897754662,0.4018826349159321,62.842067251669505,60.71231897970205,1.0,0
7.357842983539862,1.0,3.6490143446828567,86.6276197975816,3.0,2.6382518786951232,1.8785492728179147,91.66830792248241,199.19342712992292,2.0,0
7.155860324034361,1.0,9.311225155949717,52.95519365461596,1.0,2.661582103870784,0.4482976506304682,98.00065654332472,145.01286675765297,0.0,0
9.017218805662575,1.0,12.4685603944601,91.37720975953692,3.0,2.312450978917066,0.19252278859874108,37.86945342038304,19.231788691934877,1.0,1
17.968073531032797,1.0,3.1055756017178466,76.107833433153,2.0,1.1391702814337585,0.2874352815560545,81.63243888135719,99.94457327868886,3.0,0
5.708340293862439,0.0,1.4540364800215402,84.88281267277897,1.0,3.301051361619406,0.8491067464289732,115.32826323254297,186.3226756783509,0.0,0
2.157145416292948,1.0,2.7138980530378727,11.90941062356268,1.0,2.9712058319901558,0.7281470682272297,96.46233089679176,270.8717825682785,1.0,0
14.799317988225724,2.0,1.8040503257213336,76.80100138391202,3.0,2.011750128425129,0.45248632227979685,85.86686068579567,153.11717592879046,1.0,0
9.405556650344504,3.0,2.265313751222041,81.43214590735008,1.0,1.118874974937386,0.46977375644647795,44.98598053832115,61.60609828702658,2.0,0
14.783400615971452,1.0,9.615773795715752,58.9879551410034,0.0,1.150471437797931,0.28237215532744236,26.88138013279833,116.76922061535004,1.0,0
19.407906449419027,0.0,3.7815313462861866,101.35067997019019,1.0,2.518375019217498,1.2333069485350352,36.368655235271795,214.02244637340408,1.0,1
8.77648339972443,1.0,1.4428526506558255,74.47366881507918,1.0,2.0738744844988366,0.336875021622781,94.71702552562571,217.83186107550296,3.0,0
7.359225420761189,2.0,1.0647481739776938,69.7209114192426,3.0,2.5346248527153636,0.8379589861873094,95.8607518774916,149.05504041048184,1.0,0
14.39461245711649,1.0,6.46031472545206,94.49012079026257,2.0,3.8640608224526325,0.380135224444228,81.45706022234646,194.13870253558187,3.0,1
6.367364540769207,1.0,8.39845672230787,51.11765562667743,1.0,1.292408801705924,0.1869361486744312,140.5073176278407,248.54595436384307,0.0,0
1.6826226891846097,3.0,7.674183214772292,74.7021399200764,2.0,1.143377774084978,0.09043515229639026,143.1190907340823,66.86891300198218,3.0,1
12.024067960251166,3.0,2.0518824565120877,29.86550450619433,1.0,1.7462203992343415,0.14556473138142434,33.987451877279156,289.4443353924955,1.0,1
